name,meets_criteria,reason,group,stars,forks,open_issues,language,archived,feature_file_count,scenario_count
ahsanasha/OrangeHrmLive,,,java,2,0,0,Java,FALSE,3,3
allure-examples/cucumberjvm-testng-maven,,,java,2,3,0,Java,FALSE,3,3
carlosvagnoni/JavaSeleniumCucumber,,,java,2,0,0,Java,FALSE,3,3
doansontung1986/RestAssuredCucumberParallel,,,java,2,0,0,Java,FALSE,3,3
dyasinaroglan/CucumberWorking,,,java,2,0,0,Java,FALSE,3,3
edibImamovic/SeleniumWithCucumber,,,java,2,0,0,Java,FALSE,3,3
extent-framework/extentreports-cucumber2-adapter,,,java,2,3,1,Java,FALSE,3,3
girisharathod/cinema-with-cucumber,,,java,2,0,0,Java,FALSE,3,3
govind1072/cucumber-demo,,,java,2,1,0,Java,FALSE,3,3
kirlionik/cucumber-allure-plugin-gradle-examples,,,java,2,2,0,Java,FALSE,3,3
mahmudurrahman-1/WebAutomation-Rokomari,,,java,2,0,0,Java,FALSE,3,3
narottamgla/selenium-cucumber4-demo,,,java,2,2,2,Java,FALSE,3,3
radu-ghetu/selenium-java-demo,,,java,2,0,0,Java,FALSE,3,3
shahnawazm786/DemoCucumber,,,java,2,0,0,Java,FALSE,3,3
shivaprakashpokala/CucumberFramework,,,java,2,0,2,Java,FALSE,3,3
sncsrivalli/CucumberWCSA3,,,java,2,1,0,Java,FALSE,3,3
tomasz-wilk/SeleniumCucumberGuice,,,java,2,0,0,Java,FALSE,3,3
AnubhavQA/CucumberExample,,,java,2,1,3,Java,FALSE,2,2
Belemir/SeleniumWithCucumber,,,java,2,0,0,Java,FALSE,2,2
Bivis-s/EDU-AQA-Qase,,,java,2,2,0,Java,FALSE,2,2
DiegoEvangeliste/DemoJavaCucumberSelenium,,,java,2,0,0,Java,FALSE,2,2
GianniGiglio/serenity-cucumber-threaded,,,java,2,0,0,Java,FALSE,2,2
HammadArshd/cucable-cucumber-picocontainer-example-project,,,java,2,1,0,Java,FALSE,2,2
MervinDiazLugo/Selenium.Cucumber.BaseFramework,,,java,2,2,1,Java,FALSE,2,2
MyloRii/regres-api-autotests,,,java,2,0,0,Java,FALSE,2,2
NetoSiqueira/desafio-cucumber,,,java,2,0,0,Java,FALSE,2,2
OctopusDeploy/WebDriverTraining,,,java,2,7,0,Java,FALSE,2,2
Omega-Test/SimpleCucumberProj,,,java,2,9,0,Java,FALSE,2,2
Padmajak21/cucumber.restassured,,,java,2,1,0,Java,FALSE,2,2
PietroSassone/selenium-ta-demo,,,java,2,0,0,Java,FALSE,2,2
PrateekAnand-code/BDD-Test-Framework,,,java,2,0,2,Java,FALSE,2,2
PravinJunghare/Cucumber-project,,,java,2,0,0,Java,FALSE,2,2
PublioElio/selenium-cucumber-BDD,,,java,2,3,0,Java,FALSE,2,2
RajaRam-Kannuri/ENTERPRISE_CUCUMBER_AUTOMATION_FRAMEWORK,,,java,2,0,0,Java,FALSE,2,2
Sonal0409/ATE-Phase2-PhaseEndProj-Cucumberect-,,,java,2,2,0,Java,FALSE,2,2
SyntaxTechnologies/CucumberReviewB12,,,java,2,2,0,Java,FALSE,2,2
VinayKumarBM/Serenity-Sample,,,java,2,1,2,Java,FALSE,2,2
ankithakur011/Cucumber_Framework,,,java,2,0,0,Java,FALSE,2,2
aravind12c/parlleltestCucumber,,,java,2,0,0,Java,FALSE,2,2
bbuddies/bbuddy-cucumber-jvm-lseg,,,java,2,3,1,Java,FALSE,2,2
bitcoder/cucumber-java-calc,,,java,2,15,0,Java,FALSE,2,2
bley-gold/Cucumber-and-JUnit-Test-Automation,,,java,2,0,0,Java,FALSE,2,2
bulutluoz/Bilgeadam_API_Cucumber_Winter2024,,,java,2,0,0,Java,FALSE,2,2
busebozkurtt/imdb-ui-test,,,java,2,0,0,Java,FALSE,2,2
byKosta/MavenAndTestNG,,,java,2,0,0,Java,FALSE,2,2
callmencah/Selenium-Junit_Cucumber,,,java,2,0,0,Java,FALSE,2,2
chaminda204/bdd-cucumber,,,java,2,0,0,Java,FALSE,2,2
chiragkhimani/devx-fall-2022-cucumber-framework,,,java,2,0,0,Java,FALSE,2,2
cipivanov/serenity-screenplay-pattern,,,java,2,0,0,Java,FALSE,2,2
cucumber-attic/cucumber-jvm-jython,,,java,2,5,3,Java,TRUE,2,2
denizbabayaka/Playwright-Cucumber-Java,,,java,2,3,0,Java,FALSE,2,2
dkowis/cucumber-jvm-hybrid-example,,,java,2,1,1,Java,TRUE,2,2
executeautomation/Cucumber-jvm,,,java,2,6,1,Java,FALSE,2,2
farukyucel5/FacebookLoginFunctionalityWithCucumberJava,,,java,2,0,0,Java,FALSE,2,2
ghoshasish99/Appium-Cucumber-RWD-BrowserStack,,,java,2,0,0,Java,FALSE,2,2
grasshopper7/cuke-di,,,java,2,1,2,Java,FALSE,2,2
gunzpro21/SeleniumCucumberJunit,,,java,2,0,0,Java,FALSE,2,2
keshavjha06/SeleniumE2EProject,,,java,2,0,0,Java,FALSE,2,2
khaledmohsenmohammed/-Selenium-WebDriver-4-Cucumber-BDD,,,java,2,0,0,Java,FALSE,2,2
kkalparslan/Api_Cucumber_Demoqa_Mine,,,java,2,0,0,Java,FALSE,2,2
manouti/cucumber-jvm-example,,,java,2,3,2,Java,FALSE,2,2
mgandin/BDD-Clinic,,,java,2,0,0,Java,FALSE,2,2
mikejramsey56/cucumber-testng-webdriver-automatictester,,,java,2,2,0,Java,FALSE,2,2
moonk1d/gradle_junit5_logback_cucumber_selenide_allure,,,java,2,0,0,Java,FALSE,2,2
mytechnotalent/JTF,,,java,2,1,0,Java,FALSE,2,2
neiltorrentira/SeleniumCucumberMavenJava,,,java,2,0,0,Java,FALSE,2,2
partnet/seauto-cucumber-sample,,,java,2,1,0,Java,FALSE,2,2
phoebusliang/java-cucumber-automation,,,java,2,1,0,Java,FALSE,2,2
phystem/cucumber-allure,,,java,2,2,0,Java,FALSE,2,2
prit-misik/api-and-ui-automation,,,java,2,2,0,Java,FALSE,2,2
propardhu/Cucumber_Selenium_POC,,,java,2,0,0,Java,FALSE,2,2
qateksolutions/albany-cucumber,,,java,2,0,0,Java,FALSE,2,2
raynanmiranda/Automation_CucumberTest_BDD_Java,,,java,2,1,0,Java,FALSE,2,2
renuka2593/selenium_cucumber_framework,,,java,2,1,0,Java,FALSE,2,2
riteshGM/SerenityCucumberRestAssured,,,java,2,1,0,Java,FALSE,2,2
romasecure84/CucumberFrameworkDersleri,,,java,2,0,0,Java,FALSE,2,2
sonalika03/Cucumber_Skeleton,,,java,2,1,0,Java,FALSE,2,2
sonnymills/java-cucumber-training,,,java,2,2,1,Java,FALSE,2,2
stadnik602/MavenCucumberSelenideJunit,,,java,2,0,1,Java,FALSE,2,2
taulinger/bdd-play,,,java,2,0,0,Java,FALSE,2,2
tlm2c09/Selenium-Using-Java-And-Cucumber,,,java,2,0,7,Java,FALSE,2,2
tonux/cucumber-spring-boot,,,java,2,1,0,Java,FALSE,2,2
tuantran6698/Cucumber,,,java,2,0,0,Java,FALSE,2,2
veeresh-bikkaneti/cucumberBDDParallel,,,java,2,0,1,Java,FALSE,2,2
vitaly-kashtalyan/cucumber-selenide-allure2,,,java,2,0,0,Java,FALSE,2,2
zeinmuhammad25/Automation-With-Cucumber-On-Website-Sauce-Demo,,,java,2,1,0,Java,FALSE,2,2
0x100/cucumber-auto-tests,,,java,2,0,1,Java,TRUE,1,1
Argannor/libGDX-with-cucumber,,,java,2,0,0,Java,FALSE,1,1
CapgeminiNorway/learnmake-cucumber-selenium,,,java,2,6,0,Java,FALSE,1,1
ClearPointNZ/connect-java-cucumber,,,java,2,1,3,Java,TRUE,1,1
CrazyDevo/cucumber-junit-bdd,,,java,2,3,0,Java,FALSE,1,1
GolfWC/API_Automation_Restassured_Cucumber_junit,,,java,2,0,0,Java,FALSE,1,1
GuvanchH/VyTrackAutomation_Cucumber,,,java,2,0,0,Java,FALSE,1,1
Jeaninev/cucumber-dressing,,,java,2,0,0,Java,FALSE,1,1
LSJ9600/CucumberReview,,,java,2,0,0,Java,FALSE,1,1
LeafPages/LeafTapsAutomation,,,java,2,15,0,Java,FALSE,1,1
LeoYCode/ExampleCucumberDI,,,java,2,0,1,Java,FALSE,1,1
Mamun104/Selenium_Cucumber_Google_Gmail_Signup,,,java,2,0,0,Java,FALSE,1,1
Mamun104/cucumber-selenium-framework,,,java,2,0,0,Java,FALSE,1,1
MichaelAlba131/java_playwright_api,,,java,2,0,0,Java,FALSE,1,1
MyloRii/cucumber-java11-selenide-tests,,,java,2,0,0,Java,FALSE,1,1
MyloRii/cucumber-reportportal,,,java,2,0,0,Java,FALSE,1,1
MyloRii/cucumber-spring-di-example,,,java,2,0,0,Java,FALSE,1,1
NidaYucedal/AppiumCucumber,,,java,2,0,0,Java,FALSE,1,1
NoushinB/LoginTest,,,java,2,2,0,Java,FALSE,1,1
Ragul-Dhandapani/BDD-Cucumber-Allure-Gradle,,,java,2,1,0,Java,FALSE,1,1
Rahaf-Eid/restAssuredCucumber,,,java,2,0,0,Java,FALSE,1,1
RamachandranGomathinayagam/LeafTapsAutomation,,,java,2,24,1,Java,FALSE,1,1
SelenDilek/DemoWeb_CucumberProject,,,java,2,0,0,Java,FALSE,1,1
SrinivasanTarget/Cucumber_Appium,,,java,2,3,0,Java,FALSE,1,1
TestLeafInc/UiBank,,,java,2,1,1,Java,FALSE,1,1
Thommyg5/Appium-Testng-Cucumber-Calculator-Demo,,,java,2,0,0,Java,FALSE,1,1
TomasHampl/cucumber-seleniumgrid-skeleton,,,java,2,1,0,Java,FALSE,1,1
Tommac89/simple-jvm-cucumber,,,java,2,0,0,Java,FALSE,1,1
WarrenLin/CucumberSample,,,java,2,1,1,Java,FALSE,1,1
abhishek8908/cucumber-v4-example,,,java,2,0,0,Java,FALSE,1,1
abroer/cucumber-integration-test,,,java,2,0,0,Java,FALSE,1,1
adamopoulosa1980/selenium-cucumber-test,,,java,2,0,0,Java,FALSE,1,1
ak-arsalan/Cucumber-Java-Framework-for-Beginners,,,java,2,4,0,Java,FALSE,1,1
alexcandidos/Resultados-tse,,,java,2,0,0,Java,FALSE,1,1
applitools/workshop-applitools-se-java-cuke,,,java,2,2,0,Java,FALSE,1,1
bach-tran/intro-to-cucumber,,,java,2,0,0,Java,FALSE,1,1
benweese/Java_Automation,,,java,2,0,115,Java,FALSE,1,1
bilallgunaydin/Register_Training_With_Cucumber,,,java,2,0,0,Java,FALSE,1,1
boris-t/Selenide-cucumber-allure,,,java,2,1,1,Java,FALSE,1,1
bouslimi/selenium-cucumber-junit,,,java,2,0,0,Java,FALSE,1,1
cedaniel200/screenplay-starc,,,java,2,0,0,Java,FALSE,1,1
chenpeng9/cucumber-java,,,java,2,0,0,Java,FALSE,1,1
codoid-repos/cucumber-di-example,,,java,2,0,0,Java,FALSE,1,1
cucumber-attic/cucumber-jvm-gosu,,,java,2,1,1,Java,TRUE,1,1
eccanto/base-cucumber-selenium-java,,,java,2,0,0,Java,TRUE,1,1
emreduman3146/05_CucumberSelenium,,,java,2,0,0,Java,FALSE,1,1
farukyucel5/Arabam.comTestCasesWithCucumber,,,java,2,0,0,Java,FALSE,1,1
farukyucel5/TestiniomTrelloCucumberApiCaseStudy,,,java,2,0,0,Java,FALSE,1,1
foysal619/Login-Module-Automation-Selenium-Cucumber,,,java,2,0,0,Java,FALSE,1,1
hanykhalil/cucumberTemplate,,,java,2,0,0,Java,FALSE,1,1
himanshuarora05/serenity-rest-starter,,,java,2,0,0,Java,FALSE,1,1
ingomohr/cucumber-example,,,java,2,2,0,Java,FALSE,1,1
ivodimitrov/selenium-webdriver-java-practice,,,java,2,0,1,Java,FALSE,1,1
jerseysu/java-cucumber-web-test,,,java,2,2,0,Java,FALSE,1,1
jhberges/cucumber-format-slf4j,,,java,2,0,0,Java,FALSE,1,1
kmandalusa/cucumber-test,,,java,2,0,0,Java,FALSE,1,1
kohli-harshit/leanft-cucumber-template,,,java,2,2,0,Java,FALSE,1,1
log2jiten24/Serenity-Cucumber-Framework,,,java,2,0,2,Java,FALSE,1,1
luiscarlosmarca/Selenium_Web_Automation,,,java,2,1,1,Java,FALSE,1,1
machzqcq/cucumber-jvm_sample,,,java,2,2,0,Java,FALSE,1,1
manoharkamarushi/restAssuredCucumber,,,java,2,0,0,Java,FALSE,1,1
manoj9788/Cucumber-JVM-WebDriver-Template,,,java,2,0,0,Java,FALSE,1,1
marciovrl/selenium-cucumber-java,,,java,2,2,1,Java,FALSE,1,1
matheus-beck/java-cucumber-selenium-wex,,,java,2,0,0,Java,FALSE,1,1
mpkorstanje/cucumber-spring-boot-parallel,,,java,2,1,0,Java,FALSE,1,1
mszeles/rest-api-automation,,,java,2,0,1,Java,FALSE,1,1
oliverwehrens/cucumber-jvm-demo,,,java,2,3,0,Java,FALSE,1,1
pempekriting/playwright-cucumber,,,java,2,0,0,Java,FALSE,1,1
petervw-qa/Cucumber-FTSE100-Index,,,java,2,0,0,Java,FALSE,1,1
phasza/cucumber-wiremock-example,,,java,2,4,0,Java,FALSE,1,1
pichai-t/OpenWeatherMap-RestAssured,,,java,2,1,1,Java,FALSE,1,1
ptschool/PrimetechCucumberFramework,,,java,2,1,0,Java,FALSE,1,1
qpcio/cucumberExample,,,java,2,2,0,Java,FALSE,1,1
qza/bdd-cucumber-jvm-spring,,,java,2,5,1,Java,FALSE,1,1
racchouhan12/AppiumAutomation,,,java,2,1,0,Java,FALSE,1,1
rapaul/cukejvm-spike,,,java,2,0,0,Java,FALSE,1,1
rbiedrawa/spring-boot-acceptanceTests-cucumber-demo,,,java,2,2,0,Java,FALSE,1,1
rdammkoehler/CucumberJVM-Demo,,,java,2,4,0,Java,FALSE,1,1
rlupo06/java-cucumber-selenium,,,java,2,0,0,Java,FALSE,1,1
sdetAutomation/cucumber-selenium-java,,,java,2,7,1,Java,FALSE,1,1
sherar/serenity-webdriver-cucumber-google,,,java,2,1,0,Java,FALSE,1,1
shreyas18jan/CucumberFrameworkExample,,,java,2,0,0,Java,FALSE,1,1
sseenivasan89/Cucumber4-With-POM,,,java,2,22,1,Java,FALSE,1,1
suciista/allure-cucumber-testng,,,java,2,0,0,Java,FALSE,1,1
survepravin/blazestore-qa-web-test,,,java,2,0,0,Java,FALSE,1,1
swatz18/BlissPads_Automation,,,java,2,5,0,Java,FALSE,1,1
vibssingh/AllureReport_Cucumber_JUnit4,,,java,2,0,0,Java,FALSE,1,1
vibssingh/Page-Object-Model-with-Cucumber-Selenium-and-TestNG,,,java,2,0,0,Java,FALSE,1,1
vikramvi/appium-cucumber-poc,,,java,2,1,0,Java,FALSE,1,1
waheedahmed55/selenium-cucumber,,,java,2,0,0,Java,FALSE,1,1
yuvrajchavale/Real-Time-Cucumber-Project-,,,java,2,0,0,Java,FALSE,1,1
zakgrant/jersey-cucumber,,,java,2,1,0,Java,FALSE,1,1
EugenePetrik/cucumber-playwright,,,nodejs,1,0,0,TypeScript,FALSE,31,31
PouyaRezvanii/cucumber_db_teb,,,nodejs,1,0,0,JavaScript,FALSE,24,24
AZANIR/cypress-cucumber,,,nodejs,1,3,0,JavaScript,FALSE,15,15
IoanaBdn/testingAppRN,,,nodejs,1,0,0,JavaScript,FALSE,15,15
YevShch/Espresso-Addict-Playwright-Cucumber,,,nodejs,1,0,0,JavaScript,FALSE,13,13
eyupUK/playwright-cucumber-nft,,,nodejs,1,0,0,TypeScript,FALSE,13,13
trungkien681989/cypress-v9-cucumber-preprocessor,,,nodejs,1,0,0,JavaScript,FALSE,6,6
BrowserStackCE/browserstack-examples-cucumber-webdriverio,,,nodejs,1,0,7,JavaScript,FALSE,5,5
JosefRichie13/CucumberJSPlaywright,,,nodejs,1,2,0,JavaScript,FALSE,5,5
michu-ethnan/playwright-cucumber,,,nodejs,1,0,0,TypeScript,TRUE,5,5
paul-chiggy/demo-e2e-testing-with-playwright-cucumber,,,nodejs,1,0,0,TypeScript,FALSE,5,5
rogercopy/playwright-cucumber-TS-automation,,,nodejs,1,0,0,TypeScript,FALSE,5,5
Automated-Test-Lab/playwright-typescript-cucumber,,,nodejs,1,0,0,TypeScript,FALSE,4,4
DespotMagic/cucumber-selenium-autotests,,,nodejs,1,0,0,TypeScript,FALSE,4,4
VladimirSimonovski1/Selenium_Cucumber_Tests,,,nodejs,1,0,0,TypeScript,FALSE,4,4
cesar1414/playwright-frameworkUIOnly,,,nodejs,1,2,0,TypeScript,FALSE,4,4
daihiep-citynow/playwright-cucumber,,,nodejs,1,0,0,JavaScript,FALSE,4,4
70RR3S/playwright-cucumber-api-e2e-tests,,,nodejs,1,2,0,TypeScript,FALSE,3,3
ARAVINDMS444/web-automation-playwright-cucumber-typescript,,,nodejs,1,0,0,TypeScript,FALSE,3,3
DaoVanHai1809/cucumber_test_setup,,,nodejs,1,0,0,JavaScript,FALSE,3,3
Guilherme-07062002/cucumber-sample,,,nodejs,1,0,0,TypeScript,FALSE,3,3
MahmudulHasan/EcommercePlaywright,,,nodejs,1,0,0,TypeScript,FALSE,3,3
Saurabhrck/Protractor_Cucumber,,,nodejs,1,0,0,TypeScript,FALSE,3,3
asyabhi/Playwright-Cucumber,,,nodejs,1,0,0,TypeScript,FALSE,3,3
carlosvagnoni/typescript_playwright_cucumber,,,nodejs,1,1,0,TypeScript,FALSE,3,3
cosminCirstea/pw.ts.cuke,,,nodejs,1,0,0,TypeScript,FALSE,3,3
dcodesdev/playwright-cucumber-tutorial,,,nodejs,1,0,0,TypeScript,FALSE,3,3
lankala321/PlaywrightCucumberTypescript,,,nodejs,1,0,0,TypeScript,FALSE,3,3
ludmilanesvitiy/Playwright-Cucumber-POC,,,nodejs,1,0,0,TypeScript,FALSE,3,3
marcelodebittencourt/JavaScript_Cucumber_TAU_ecommerce,,,nodejs,1,0,0,JavaScript,FALSE,3,3
panchalpiyush29/playwrightCucumberFrmwrk,,,nodejs,1,0,0,TypeScript,FALSE,3,3
BrowserStackCE/playwright-cucumber-browserstack,,,nodejs,1,0,7,JavaScript,FALSE,2,2
MikeSkilbeck/playwright_cucumber_js,,,nodejs,1,0,0,TypeScript,FALSE,2,2
Nilendra82/playwright-cucumber-ts-framework,,,nodejs,1,0,0,TypeScript,FALSE,2,2
PriyankaPoojari/playwright-cucumber-ui-automation-starter,,,nodejs,1,0,0,TypeScript,FALSE,2,2
Zikri578/QA-Cucumber,,,nodejs,1,0,0,JavaScript,FALSE,2,2
alexsavio/cucumber-playwright,,,nodejs,1,0,0,TypeScript,FALSE,2,2
andrewwh/cucumber-starter,,,nodejs,1,1,0,TypeScript,FALSE,2,2
devdesk1/PlaywrightCucumber,,,nodejs,1,0,0,TypeScript,FALSE,2,2
douglaslb/playwright-cucumber,,,nodejs,1,0,0,TypeScript,FALSE,2,2
e2cabral/boilerplate-lambda-jest-cucumber,,,nodejs,1,0,0,TypeScript,FALSE,2,2
erukulamadhubugtester/MYJ-Cucumber-Selenium-TS-Full-StackAutomation-E2E-,,,nodejs,1,0,0,TypeScript,FALSE,2,2
globalworming/cucumber-js-starter,,,nodejs,1,0,0,JavaScript,FALSE,2,2
harita-R/Nightwatch-and-Cucumber,,,nodejs,1,1,0,JavaScript,FALSE,2,2
iwalk-jo/bdd_cucumber_playwright,,,nodejs,1,3,0,TypeScript,FALSE,2,2
jimmy-sr/playwright-cucumber-automation-framework,,,nodejs,1,0,0,TypeScript,FALSE,2,2
jmelton15/PlaywrightCucumber,,,nodejs,1,1,0,JavaScript,FALSE,2,2
jorahood/cucumber-playwright,,,nodejs,1,0,0,TypeScript,FALSE,2,2
krishnapollu/playwright-cucumber-js,,,nodejs,1,0,0,JavaScript,FALSE,2,2
mdbasheer333/cucumberpwjts,,,nodejs,1,2,1,TypeScript,FALSE,2,2
mredzmi/playwright_cucumber,,,nodejs,1,0,0,TypeScript,FALSE,2,2
n3n/hasura-cucumber-test,,,nodejs,1,0,0,JavaScript,FALSE,2,2
sachin-s-joshi/wdio-tests,,,nodejs,1,0,0,TypeScript,FALSE,2,2
sandrajaimes/boilerplate-selenium-webdriver-cucumber,,,nodejs,1,0,0,TypeScript,FALSE,2,2
shah2466/cucumber-playwrightTemplate,,,nodejs,1,0,0,TypeScript,FALSE,2,2
sivanarayananv/my_first_cucumber_playwright_repo,,,nodejs,1,0,0,TypeScript,FALSE,2,2
swapnil358/Playwright-cucumber-allure,,,nodejs,1,0,0,TypeScript,FALSE,2,2
tim-yao/cucumber-nightwatch,,,nodejs,1,1,7,TypeScript,TRUE,2,2
ugepriyokusumo/Playwright_Cucumber_Typescript,,,nodejs,1,0,0,TypeScript,FALSE,2,2
vigneshonlinetutor/TestTribe_Playwright_Cucumber_Workshop_Aug2024,,,nodejs,1,0,0,TypeScript,FALSE,2,2
vivekg13186/cucumber-camunda-js,,,nodejs,1,0,0,JavaScript,TRUE,2,2
wernerthiago/js_cucumber_appium,,,nodejs,1,0,0,JavaScript,FALSE,2,2
widyaryn/12febcucumber,,,nodejs,1,0,0,JavaScript,FALSE,2,2
yrvvan/automation-api-cucumber-ci,,,nodejs,1,1,0,JavaScript,FALSE,2,2
EmilyPapa/Cucumber-Selenium.js,,,nodejs,1,0,0,JavaScript,FALSE,1,1
FrankSantillan/ADT-Take-Home,,,nodejs,1,0,0,TypeScript,FALSE,1,1
Hassancxpm/cucumber7-ts,,,nodejs,1,0,0,TypeScript,FALSE,1,1
LayMui/serenityJS-cucumber-wedriverio,,,nodejs,1,0,4,TypeScript,FALSE,1,1
LayMui/todoMVC-using-serenityjs-playwright-cucumber,,,nodejs,1,0,5,TypeScript,FALSE,1,1
LayMui/ultimateQA,,,nodejs,1,0,7,TypeScript,FALSE,1,1
Myastr0/playwright-cucumber-template,,,nodejs,1,0,0,TypeScript,FALSE,1,1
RogerRabbitMagnaCarta/playwrightv152-cucumber-ts,,,nodejs,1,0,0,TypeScript,FALSE,1,1
TsayDev/JavaScript-Playwright-Cucumber,,,nodejs,1,0,0,JavaScript,FALSE,1,1
VikramNaik26/Selenium-Testing,,,nodejs,1,0,0,JavaScript,FALSE,1,1
YakovL/synpress-cucumber,,,nodejs,1,0,0,TypeScript,FALSE,1,1
adamvinicius/aulaoCucumberJS,,,nodejs,1,1,0,JavaScript,FALSE,1,1
ajibadeabd/Typescript-cucumber-tests,,,nodejs,1,0,0,TypeScript,FALSE,1,1
aktibaba/cypress-cucumber-framework,,,nodejs,1,0,0,JavaScript,FALSE,1,1
alupandin/playwrightDemoCucumber,,,nodejs,1,0,0,JavaScript,FALSE,1,1
amankshah/PlaywrightCucumberBoilerplate,,,nodejs,1,0,0,JavaScript,FALSE,1,1
artinalbert/cucumber-in-loop-minimum-viable-example,,,nodejs,1,0,0,TypeScript,FALSE,1,1
athakur012/play-ts-cucumber,,,nodejs,1,0,0,TypeScript,FALSE,1,1
aurelien-reeves/cucumber-js-esm-example,,,nodejs,1,0,0,JavaScript,FALSE,1,1
carizam/Playwright-cucumber-swaglabs,,,nodejs,1,0,0,JavaScript,FALSE,1,1
code-chimp/bdd-react-app,,,nodejs,1,0,0,TypeScript,FALSE,1,1
dajagtap4/playwright_Framework_With_CucumberBDD,,,nodejs,1,0,0,JavaScript,FALSE,1,1
dannybarrientos/playwright-cucumber,,,nodejs,1,0,10,TypeScript,FALSE,1,1
daropotter/cucumber-js-demo,,,nodejs,1,0,0,JavaScript,FALSE,1,1
dev-wahyuinc/wahyuinc-serenity-js-cucumber-webdriverio-template,,,nodejs,1,0,0,TypeScript,FALSE,1,1
dsaurabhc/Playwright-Cucumber-Framework,,,nodejs,1,0,0,TypeScript,FALSE,1,1
dshaplyko/pw-cucumber,,,nodejs,1,0,0,TypeScript,FALSE,1,1
einnor/gherkin-demo,,,nodejs,1,1,0,TypeScript,FALSE,1,1
el-ser/cucumber-pactum,,,nodejs,1,0,0,JavaScript,FALSE,1,1
elct9620/cucumber-playwright-example,,,nodejs,1,0,1,TypeScript,TRUE,1,1
explosivose/cucumber-example-ts-node-react,,,nodejs,1,0,0,TypeScript,FALSE,1,1
iepoch/serenity-playwright-cucumber,,,nodejs,1,0,0,JavaScript,FALSE,1,1
jamil2018/play-salad,,,nodejs,1,1,0,TypeScript,FALSE,1,1
jennymarin1989/automation-with-selenium-ts-cucumber,,,nodejs,1,0,0,TypeScript,FALSE,1,1
jijojose1691/playwright_cucumberjs_demo,,,nodejs,1,0,0,JavaScript,FALSE,1,1
jtacopt/cucumber_playwright_ts,,,nodejs,1,0,0,TypeScript,FALSE,1,1
kelkias44/BDD_with_cucumber,,,nodejs,1,0,0,JavaScript,FALSE,1,1
marcelobitt/tau_cucumber_js_google_search,,,nodejs,1,0,0,JavaScript,FALSE,1,1
mikansc/cucumber-test,,,nodejs,1,0,0,JavaScript,FALSE,1,1
ministryofjustice/modernisation-platform-infrastructure-test,,,nodejs,1,3,0,JavaScript,TRUE,1,1
nguyenvanduong6/playwright-with-cucumber,,,nodejs,1,0,0,TypeScript,FALSE,1,1
nnson0310/phptravel_cucumberjs_automation_framework,,,nodejs,1,0,0,JavaScript,FALSE,1,1
pansinm/cucumber-jest-mock-sample,,,nodejs,1,0,0,JavaScript,FALSE,1,1
qa-ali/playwright-cucumber,,,nodejs,1,0,0,JavaScript,FALSE,1,1
ratnesh85/cucumber-playwright-typescript,,,nodejs,1,0,0,TypeScript,FALSE,1,1
rsmivb/cucumber-js-tutorial,,,nodejs,1,0,0,TypeScript,FALSE,1,1
santoshkulkarni1986/playwright-cucumber-typescript-automation-framework,,,nodejs,1,0,0,TypeScript,FALSE,1,1
shahbaz844/Selenium-cucumber-with-typescript,,,nodejs,1,0,0,TypeScript,FALSE,1,1
shrinidhimanchi/cucumber-api-automation,,,nodejs,1,0,1,JavaScript,FALSE,1,1
sorosz89/cucumber-vscode-support,,,nodejs,1,0,0,JavaScript,FALSE,1,1
trungkien681989/cucumber-bdd,,,nodejs,1,0,0,JavaScript,FALSE,1,1
waqaszulfiqar/bdd_cucumber_puppeteer,,,nodejs,1,0,0,JavaScript,FALSE,1,1
yahia-salah/selenium_cucumber_js,,,nodejs,1,0,0,JavaScript,FALSE,1,1
GOKSEL2022/ManagementSchoolCucumber,,,java,1,0,0,Java,FALSE,18,18
tolgonais/CucumberStudyMate,,,java,1,0,0,Java,FALSE,6,6
PashaBarahimi/Software-Testing-Course-Projects,,,java,1,1,0,Java,FALSE,3,3
mnizicqa/CucumberLogin,,,java,1,0,0,Java,FALSE,2,2
swetha-jb/cucumber-test,,,nodejs,0,0,0,TypeScript,FALSE,73,73
jasminnsrutter/Cucumber-Gherkin,,,nodejs,0,0,0,TypeScript,FALSE,71,71
ridha-boulares/cucumberjs,,,nodejs,0,0,0,TypeScript,FALSE,69,69
askeyid/CucumberSeleniumTS,,,nodejs,0,0,1,TypeScript,FALSE,28,28
gili1010/Framework-Thanos,,,nodejs,0,0,0,TypeScript,FALSE,11,11
Ismaillduman/playwright-cucumber,,,nodejs,0,0,1,TypeScript,FALSE,7,7
lloydchang/iso13-cucumber-playwright,,,nodejs,0,2,0,TypeScript,FALSE,7,7
aasiamoqeem/PlaywrightCucumber,,,nodejs,0,0,0,TypeScript,FALSE,5,5
baleola/agify-cucumber,,,nodejs,0,0,0,TypeScript,FALSE,5,5
sethisandeepsethi/pw-cucumber,,,nodejs,0,0,0,TypeScript,FALSE,5,5
amalv/typescript-cucumber-bdd,,,nodejs,0,1,0,TypeScript,FALSE,4,4
mdbasheer333/cucumberjsvanila,,,nodejs,0,0,0,TypeScript,FALSE,4,4
shankar1303/Typescript-Cucumber,,,nodejs,0,0,0,TypeScript,FALSE,4,4
shashanksharmaer104/letcode-playwright-ts-cucumber,,,nodejs,0,0,0,TypeScript,FALSE,4,4
shoomakov/allure-cucumberjs,,,nodejs,0,0,0,TypeScript,FALSE,4,4
